"Point Number","Latitude (deg)","Longitude (deg)","Altitude (km)","Area (km^2)","Latitude Span (deg)","Longitude Span (deg)"
1853,39.952083,54.893617,0.000000,49127.627021,2.031233,2.553191
1854,39.952083,57.446809,0.000000,49127.627021,2.031233,2.553191
1855,39.952083,60.000000,0.000000,49127.627021,2.031233,2.553191
1856,35.889617,62.553191,0.000000,51943.525684,2.031233,2.553191
1857,35.889617,65.106383,0.000000,51943.525684,2.031233,2.553191
1858,35.889617,67.659574,0.000000,51943.525684,2.031233,2.553191
1859,37.920850,62.553191,0.000000,50567.135498,2.031233,2.553191
1860,37.920850,65.106383,0.000000,50567.135498,2.031233,2.553191
1861,37.920850,67.659574,0.000000,50567.135498,2.031233,2.553191
1862,39.952083,62.553191,0.000000,49127.627021,2.031233,2.553191
1863,39.952083,65.106383,0.000000,49127.627021,2.031233,2.553191
1864,39.952083,67.659574,0.000000,49127.627021,2.031233,2.553191
1865,35.889617,70.212766,0.000000,51943.525684,2.031233,2.553191
1866,35.889617,72.765957,0.000000,51943.525684,2.031233,2.553191
1867,35.889617,75.319149,0.000000,51943.525684,2.031233,2.553191
1868,37.920850,70.212766,0.000000,50567.135498,2.031233,2.553191
1869,37.920850,72.765957,0.000000,50567.135498,2.031233,2.553191
1870,37.920850,75.319149,0.000000,50567.135498,2.031233,2.553191
1871,39.952083,70.212766,0.000000,49127.627021,2.031233,2.553191
1872,39.952083,72.765957,0.000000,49127.627021,2.031233,2.553191
1873,39.952083,75.319149,0.000000,49127.627021,2.031233,2.553191
1874,35.889617,77.872340,0.000000,51943.525684,2.031233,2.553191
1875,35.889617,80.425532,0.000000,51943.525684,2.031233,2.553191
1876,35.889617,82.978723,0.000000,51943.525684,2.031233,2.553191
1877,37.920850,77.872340,0.000000,50567.135498,2.031233,2.553191
1878,37.920850,80.425532,0.000000,50567.135498,2.031233,2.553191
1879,37.920850,82.978723,0.000000,50567.135498,2.031233,2.553191
1880,39.952083,77.872340,0.000000,49127.627021,2.031233,2.553191
1881,39.952083,80.425532,0.000000,49127.627021,2.031233,2.553191
1882,39.952083,82.978723,0.000000,49127.627021,2.031233,2.553191
1883,35.889617,85.531915,0.000000,51943.525684,2.031233,2.553191
1884,35.889617,88.085106,0.000000,51943.525684,2.031233,2.553191
1885,35.889617,90.638298,0.000000,51943.525684,2.031233,2.553191
1886,37.920850,85.531915,0.000000,50567.135498,2.031233,2.553191
1887,37.920850,88.085106,0.000000,50567.135498,2.031233,2.553191
1888,37.920850,90.638298,0.000000,50567.135498,2.031233,2.553191
1889,39.952083,85.531915,0.000000,49127.627021,2.031233,2.553191
1890,39.952083,88.085106,0.000000,49127.627021,2.031233,2.553191
1891,39.952083,90.638298,0.000000,49127.627021,2.031233,2.553191
1892,35.889617,93.191489,0.000000,51943.525684,2.031233,2.553191
1893,35.889617,95.744681,0.000000,51943.525684,2.031233,2.553191
1894,35.889617,98.297872,0.000000,51943.525684,2.031233,2.553191
1895,37.920850,93.191489,0.000000,50567.135498,2.031233,2.553191
1896,37.920850,95.744681,0.000000,50567.135498,2.031233,2.553191
1897,37.920850,98.297872,0.000000,50567.135498,2.031233,2.553191
1898,39.952083,93.191489,0.000000,49127.627021,2.031233,2.553191
1899,39.952083,95.744681,0.000000,49127.627021,2.031233,2.553191
1900,39.952083,98.297872,0.000000,49127.627021,2.031233,2.553191
1901,35.889617,100.851064,0.000000,51943.525684,2.031233,2.553191
1902,35.889617,103.404255,0.000000,51943.525684,2.031233,2.553191
1903,35.889617,105.957447,0.000000,51943.525684,2.031233,2.553191
1904,37.920850,100.851064,0.000000,50567.135498,2.031233,2.553191
1905,37.920850,103.404255,0.000000,50567.135498,2.031233,2.553191
1906,37.920850,105.957447,0.000000,50567.135498,2.031233,2.553191
1907,39.952083,100.851064,0.000000,49127.627021,2.031233,2.553191
1908,39.952083,103.404255,0.000000,49127.627021,2.031233,2.553191
1909,39.952083,105.957447,0.000000,49127.627021,2.031233,2.553191
1910,35.889617,108.510638,0.000000,51943.525684,2.031233,2.553191
1911,35.889617,111.063830,0.000000,51943.525684,2.031233,2.553191
1912,35.889617,113.617021,0.000000,51943.525684,2.031233,2.553191
1913,37.920850,108.510638,0.000000,50567.135498,2.031233,2.553191
1914,37.920850,111.063830,0.000000,50567.135498,2.031233,2.553191
1915,37.920850,113.617021,0.000000,50567.135498,2.031233,2.553191
1916,39.952083,108.510638,0.000000,49127.627021,2.031233,2.553191
1917,39.952083,111.063830,0.000000,49127.627021,2.031233,2.553191
1918,39.952083,113.617021,0.000000,49127.627021,2.031233,2.553191
1919,35.889617,116.170213,0.000000,51943.525684,2.031233,2.553191
1920,35.889617,118.723404,0.000000,51943.525684,2.031233,2.553191
1921,37.920850,116.170213,0.000000,50567.135498,2.031233,2.553191
1922,37.920850,118.723404,0.000000,50567.135498,2.031233,2.553191
1923,39.952083,116.170213,0.000000,49127.627021,2.031233,2.553191
1924,39.952083,118.723404,0.000000,49127.627021,2.031233,2.553191
1925,35.889617,128.936170,0.000000,51943.525684,2.031233,2.553191
1926,37.920850,126.382979,0.000000,50567.135498,2.031233,2.553191
1927,39.952083,123.829787,0.000000,49127.627021,2.031233,2.553191
1928,39.952083,126.382979,0.000000,49127.627021,2.031233,2.553191
1929,35.889617,136.595745,0.000000,51943.525684,2.031233,2.553191
1930,35.889617,139.148936,0.000000,51943.525684,2.031233,2.553191
1931,37.920850,139.148936,0.000000,50567.135498,2.031233,2.553191
1932,39.952083,141.702128,0.000000,49127.627021,2.031233,2.553191
1933,39.952083,236.170213,0.000000,49127.627021,2.031233,2.553191
1934,35.889617,238.723404,0.000000,51943.525684,2.031233,2.553191
1935,35.889617,241.276596,0.000000,51943.525684,2.031233,2.553191
1936,35.889617,243.829787,0.000000,51943.525684,2.031233,2.553191
1937,37.920850,238.723404,0.000000,50567.135498,2.031233,2.553191
1938,37.920850,241.276596,0.000000,50567.135498,2.031233,2.553191
1939,37.920850,243.829787,0.000000,50567.135498,2.031233,2.553191
1940,39.952083,238.723404,0.000000,49127.627021,2.031233,2.553191
1941,39.952083,241.276596,0.000000,49127.627021,2.031233,2.553191
1942,39.952083,243.829787,0.000000,49127.627021,2.031233,2.553191
1943,35.889617,246.382979,0.000000,51943.525684,2.031233,2.553191
1944,35.889617,248.936170,0.000000,51943.525684,2.031233,2.553191
1945,35.889617,251.489362,0.000000,51943.525684,2.031233,2.553191
1946,37.920850,246.382979,0.000000,50567.135498,2.031233,2.553191
1947,37.920850,248.936170,0.000000,50567.135498,2.031233,2.553191
1948,37.920850,251.489362,0.000000,50567.135498,2.031233,2.553191
1949,39.952083,246.382979,0.000000,49127.627021,2.031233,2.553191
1950,39.952083,248.936170,0.000000,49127.627021,2.031233,2.553191
1951,39.952083,251.489362,0.000000,49127.627021,2.031233,2.553191
1952,35.889617,254.042553,0.000000,51943.525684,2.031233,2.553191
1953,35.889617,256.595745,0.000000,51943.525684,2.031233,2.553191
1954,35.889617,259.148936,0.000000,51943.525684,2.031233,2.553191
1955,37.920850,254.042553,0.000000,50567.135498,2.031233,2.553191
1956,37.920850,256.595745,0.000000,50567.135498,2.031233,2.553191
1957,37.920850,259.148936,0.000000,50567.135498,2.031233,2.553191
1958,39.952083,254.042553,0.000000,49127.627021,2.031233,2.553191
1959,39.952083,256.595745,0.000000,49127.627021,2.031233,2.553191
1960,39.952083,259.148936,0.000000,49127.627021,2.031233,2.553191
1961,35.889617,261.702128,0.000000,51943.525684,2.031233,2.553191
1962,35.889617,264.255319,0.000000,51943.525684,2.031233,2.553191
1963,35.889617,266.808511,0.000000,51943.525684,2.031233,2.553191
1964,37.920850,261.702128,0.000000,50567.135498,2.031233,2.553191
1965,37.920850,264.255319,0.000000,50567.135498,2.031233,2.553191
1966,37.920850,266.808511,0.000000,50567.135498,2.031233,2.553191
1967,39.952083,261.702128,0.000000,49127.627021,2.031233,2.553191
1968,39.952083,264.255319,0.000000,49127.627021,2.031233,2.553191
1969,39.952083,266.808511,0.000000,49127.627021,2.031233,2.553191
1970,35.889617,269.361702,0.000000,51943.525684,2.031233,2.553191
1971,35.889617,271.914894,0.000000,51943.525684,2.031233,2.553191
1972,35.889617,274.468085,0.000000,51943.525684,2.031233,2.553191
1973,37.920850,269.361702,0.000000,50567.135498,2.031233,2.553191
1974,37.920850,271.914894,0.000000,50567.135498,2.031233,2.553191
1975,37.920850,274.468085,0.000000,50567.135498,2.031233,2.553191
1976,39.952083,269.361702,0.000000,49127.627021,2.031233,2.553191
1977,39.952083,271.914894,0.000000,49127.627021,2.031233,2.553191
1978,39.952083,274.468085,0.000000,49127.627021,2.031233,2.553191
1979,35.889617,277.021277,0.000000,51943.525684,2.031233,2.553191
1980,35.889617,279.574468,0.000000,51943.525684,2.031233,2.553191
1981,35.889617,282.127660,0.000000,51943.525684,2.031233,2.553191
1982,37.920850,277.021277,0.000000,50567.135498,2.031233,2.553191
1983,37.920850,279.574468,0.000000,50567.135498,2.031233,2.553191
1984,37.920850,282.127660,0.000000,50567.135498,2.031233,2.553191
1985,39.952083,277.021277,0.000000,49127.627021,2.031233,2.553191
1986,39.952083,279.574468,0.000000,49127.627021,2.031233,2.553191
1987,39.952083,282.127660,0.000000,49127.627021,2.031233,2.553191
1988,39.952083,284.680851,0.000000,49127.627021,2.031233,2.553191
1989,39.952083,351.063830,0.000000,49127.627021,2.031233,2.553191
1990,37.920850,353.617021,0.000000,50567.135498,2.031233,2.553191
1991,37.920850,356.170213,0.000000,50567.135498,2.031233,2.553191
1992,37.920850,358.723404,0.000000,50567.135498,2.031233,2.553191
1993,39.952083,353.617021,0.000000,49127.627021,2.031233,2.553191
1994,39.952083,356.170213,0.000000,49127.627021,2.031233,2.553191
1995,39.952083,358.723404,0.000000,49127.627021,2.031233,2.553191
1996,41.983317,1.395349,0.000000,52057.322187,2.031233,2.790698
1997,44.014550,1.395349,0.000000,50352.272100,2.031233,2.790698
1998,44.014550,4.186047,0.000000,50352.272100,2.031233,2.790698
1999,44.014550,6.976744,0.000000,50352.272100,2.031233,2.790698
2000,46.045783,1.395349,0.000000,48584.729241,2.031233,2.790698
2001,46.045783,4.186047,0.000000,48584.729241,2.031233,2.790698
2002,46.045783,6.976744,0.000000,48584.729241,2.031233,2.790698
2003,41.983317,12.558140,0.000000,52057.322187,2.031233,2.790698
2004,44.014550,12.558140,0.000000,50352.272100,2.031233,2.790698
2005,46.045783,9.767442,0.000000,48584.729241,2.031233,2.790698
2006,46.045783,12.558140,0.000000,48584.729241,2.031233,2.790698
2007,46.045783,15.348837,0.000000,48584.729241,2.031233,2.790698
2008,41.983317,20.930233,0.000000,52057.322187,2.031233,2.790698
2009,41.983317,23.720930,0.000000,52057.322187,2.031233,2.790698
2010,44.014550,18.139535,0.000000,50352.272100,2.031233,2.790698
2011,44.014550,20.930233,0.000000,50352.272100,2.031233,2.790698
2012,44.014550,23.720930,0.000000,50352.272100,2.031233,2.790698
2013,46.045783,18.139535,0.000000,48584.729241,2.031233,2.790698
2014,46.045783,20.930233,0.000000,48584.729241,2.031233,2.790698
2015,46.045783,23.720930,0.000000,48584.729241,2.031233,2.790698
2016,41.983317,26.511628,0.000000,52057.322187,2.031233,2.790698
2017,44.014550,26.511628,0.000000,50352.272100,2.031233,2.790698
2018,46.045783,26.511628,0.000000,48584.729241,2.031233,2.790698
2019,46.045783,29.302326,0.000000,48584.729241,2.031233,2.790698
2020,41.983317,34.883721,0.000000,52057.322187,2.031233,2.790698
2021,44.014550,40.465116,0.000000,50352.272100,2.031233,2.790698
2022,46.045783,40.465116,0.000000,48584.729241,2.031233,2.790698
2023,41.983317,43.255814,0.000000,52057.322187,2.031233,2.790698
2024,41.983317,46.046512,0.000000,52057.322187,2.031233,2.790698
2025,44.014550,43.255814,0.000000,50352.272100,2.031233,2.790698
2026,44.014550,46.046512,0.000000,50352.272100,2.031233,2.790698
2027,46.045783,43.255814,0.000000,48584.729241,2.031233,2.790698
2028,46.045783,46.046512,0.000000,48584.729241,2.031233,2.790698
2029,41.983317,54.418605,0.000000,52057.322187,2.031233,2.790698
2030,41.983317,57.209302,0.000000,52057.322187,2.031233,2.790698
2031,44.014550,51.627907,0.000000,50352.272100,2.031233,2.790698
2032,44.014550,54.418605,0.000000,50352.272100,2.031233,2.790698
2033,44.014550,57.209302,0.000000,50352.272100,2.031233,2.790698
2034,46.045783,54.418605,0.000000,48584.729241,2.031233,2.790698
2035,46.045783,57.209302,0.000000,48584.729241,2.031233,2.790698
2036,41.983317,60.000000,0.000000,52057.322187,2.031233,2.790698
2037,41.983317,62.790698,0.000000,52057.322187,2.031233,2.790698
2038,41.983317,65.581395,0.000000,52057.322187,2.031233,2.790698
2039,44.014550,60.000000,0.000000,50352.272100,2.031233,2.790698
2040,44.014550,62.790698,0.000000,50352.272100,2.031233,2.790698
2041,44.014550,65.581395,0.000000,50352.272100,2.031233,2.790698
2042,46.045783,62.790698,0.000000,48584.729241,2.031233,2.790698
2043,46.045783,65.581395,0.000000,48584.729241,2.031233,2.790698
2044,41.983317,68.372093,0.000000,52057.322187,2.031233,2.790698
2045,41.983317,71.162791,0.000000,52057.322187,2.031233,2.790698
2046,41.983317,73.953488,0.000000,52057.322187,2.031233,2.790698
2047,44.014550,68.372093,0.000000,50352.272100,2.031233,2.790698
2048,44.014550,71.162791,0.000000,50352.272100,2.031233,2.790698
2049,44.014550,73.953488,0.000000,50352.272100,2.031233,2.790698
2050,46.045783,68.372093,0.000000,48584.729241,2.031233,2.790698
2051,46.045783,71.162791,0.000000,48584.729241,2.031233,2.790698
2052,41.983317,76.744186,0.000000,52057.322187,2.031233,2.790698
2053,41.983317,79.534884,0.000000,52057.322187,2.031233,2.790698
2054,41.983317,82.325581,0.000000,52057.322187,2.031233,2.790698
2055,44.014550,76.744186,0.000000,50352.272100,2.031233,2.790698
2056,44.014550,79.534884,0.000000,50352.272100,2.031233,2.790698
2057,44.014550,82.325581,0.000000,50352.272100,2.031233,2.790698
2058,46.045783,76.744186,0.000000,48584.729241,2.031233,2.790698
2059,46.045783,79.534884,0.000000,48584.729241,2.031233,2.790698
2060,46.045783,82.325581,0.000000,48584.729241,2.031233,2.790698
2061,41.983317,85.116279,0.000000,52057.322187,2.031233,2.790698
2062,41.983317,87.906977,0.000000,52057.322187,2.031233,2.790698
2063,41.983317,90.697674,0.000000,52057.322187,2.031233,2.790698
2064,44.014550,85.116279,0.000000,50352.272100,2.031233,2.790698
2065,44.014550,87.906977,0.000000,50352.272100,2.031233,2.790698
2066,44.014550,90.697674,0.000000,50352.272100,2.031233,2.790698
2067,46.045783,85.116279,0.000000,48584.729241,2.031233,2.790698
2068,46.045783,87.906977,0.000000,48584.729241,2.031233,2.790698
2069,46.045783,90.697674,0.000000,48584.729241,2.031233,2.790698
2070,41.983317,93.488372,0.000000,52057.322187,2.031233,2.790698
2071,41.983317,96.279070,0.000000,52057.322187,2.031233,2.790698
2072,41.983317,99.069767,0.000000,52057.322187,2.031233,2.790698
2073,44.014550,93.488372,0.000000,50352.272100,2.031233,2.790698
2074,44.014550,96.279070,0.000000,50352.272100,2.031233,2.790698
2075,44.014550,99.069767,0.000000,50352.272100,2.031233,2.790698
2076,46.045783,93.488372,0.000000,48584.729241,2.031233,2.790698
2077,46.045783,96.279070,0.000000,48584.729241,2.031233,2.790698
2078,46.045783,99.069767,0.000000,48584.729241,2.031233,2.790698
2079,41.983317,101.860465,0.000000,52057.322187,2.031233,2.790698
2080,41.983317,104.651163,0.000000,52057.322187,2.031233,2.790698
2081,41.983317,107.441860,0.000000,52057.322187,2.031233,2.790698
2082,44.014550,101.860465,0.000000,50352.272100,2.031233,2.790698
2083,44.014550,104.651163,0.000000,50352.272100,2.031233,2.790698
2084,44.014550,107.441860,0.000000,50352.272100,2.031233,2.790698
2085,46.045783,101.860465,0.000000,48584.729241,2.031233,2.790698
2086,46.045783,104.651163,0.000000,48584.729241,2.031233,2.790698
2087,46.045783,107.441860,0.000000,48584.729241,2.031233,2.790698
2088,41.983317,110.232558,0.000000,52057.322187,2.031233,2.790698
2089,41.983317,113.023256,0.000000,52057.322187,2.031233,2.790698
2090,41.983317,115.813953,0.000000,52057.322187,2.031233,2.790698
2091,44.014550,110.232558,0.000000,50352.272100,2.031233,2.790698
2092,44.014550,113.023256,0.000000,50352.272100,2.031233,2.790698
2093,44.014550,115.813953,0.000000,50352.272100,2.031233,2.790698
2094,46.045783,110.232558,0.000000,48584.729241,2.031233,2.790698
2095,46.045783,113.023256,0.000000,48584.729241,2.031233,2.790698
2096,46.045783,115.813953,0.000000,48584.729241,2.031233,2.790698
2097,41.983317,118.604651,0.000000,52057.322187,2.031233,2.790698
2098,41.983317,121.395349,0.000000,52057.322187,2.031233,2.790698
2099,41.983317,124.186047,0.000000,52057.322187,2.031233,2.790698
2100,44.014550,118.604651,0.000000,50352.272100,2.031233,2.790698
2101,44.014550,121.395349,0.000000,50352.272100,2.031233,2.790698
2102,44.014550,124.186047,0.000000,50352.272100,2.031233,2.790698
2103,46.045783,118.604651,0.000000,48584.729241,2.031233,2.790698
2104,46.045783,121.395349,0.000000,48584.729241,2.031233,2.790698
2105,46.045783,124.186047,0.000000,48584.729241,2.031233,2.790698
2106,41.983317,126.976744,0.000000,52057.322187,2.031233,2.790698
2107,41.983317,129.767442,0.000000,52057.322187,2.031233,2.790698
2108,44.014550,126.976744,0.000000,50352.272100,2.031233,2.790698
2109,44.014550,129.767442,0.000000,50352.272100,2.031233,2.790698
2110,44.014550,132.558140,0.000000,50352.272100,2.031233,2.790698
2111,46.045783,126.976744,0.000000,48584.729241,2.031233,2.790698
2112,46.045783,129.767442,0.000000,48584.729241,2.031233,2.790698
2113,46.045783,132.558140,0.000000,48584.729241,2.031233,2.790698
2114,44.014550,135.348837,0.000000,50352.272100,2.031233,2.790698
2115,46.045783,135.348837,0.000000,48584.729241,2.031233,2.790698
2116,44.014550,143.720930,0.000000,50352.272100,2.031233,2.790698
2117,41.983317,238.604651,0.000000,52057.322187,2.031233,2.790698
2118,41.983317,241.395349,0.000000,52057.322187,2.031233,2.790698
2119,44.014550,238.604651,0.000000,50352.272100,2.031233,2.790698
2120,44.014550,241.395349,0.000000,50352.272100,2.031233,2.790698
2121,46.045783,238.604651,0.000000,48584.729241,2.031233,2.790698
2122,46.045783,241.395349,0.000000,48584.729241,2.031233,2.790698
2123,41.983317,244.186047,0.000000,52057.322187,2.031233,2.790698
2124,41.983317,246.976744,0.000000,52057.322187,2.031233,2.790698
2125,41.983317,249.767442,0.000000,52057.322187,2.031233,2.790698
2126,44.014550,244.186047,0.000000,50352.272100,2.031233,2.790698
2127,44.014550,246.976744,0.000000,50352.272100,2.031233,2.790698
2128,44.014550,249.767442,0.000000,50352.272100,2.031233,2.790698
2129,46.045783,244.186047,0.000000,48584.729241,2.031233,2.790698
2130,46.045783,246.976744,0.000000,48584.729241,2.031233,2.790698
2131,46.045783,249.767442,0.000000,48584.729241,2.031233,2.790698
2132,41.983317,252.558140,0.000000,52057.322187,2.031233,2.790698
